user,story,comment
stepny,14023198,1
stepri,15438894,1
stesch,15651058,1
stesch,15651058,1
stesch,15694926,1
stesch,15187874,1
stinos,15116719,1
stober,15601729,1
stormy,14238005,1
stowga,15824597,1
strken,15062225,1
strken,13856443,1
stuaxo,14105721,1
stuaxo,13921433,1
stuaxo,14002821,1
stuaxo,15008636,1
stuaxo,15696596,1
stuaxo,14223020,1
stuaxo,14834672,1
stuaxo,15460851,1
stuaxo,13837781,1
stuaxo,15196309,1
stuaxo,13837781,1
stuaxo,15393270,1
stuaxo,14656945,1
stvnbn,14023198,1
stvnbn,13541679,1
styfle,15332819,1
styfle,15634609,1
styfle,15507871,1
styx31,15651058,1
subhrm,14643712,1
subhrm,14745936,1
subirm,15909395,1
subirm,15909395,1
subirm,15909395,1
subway,15477286,1
subway,15444607,1
suchow,13301832,1
suchow,13541679,1
sudo-i,15585769,1
suhith,13571847,1
suhith,14902696,1
sukruh,13442022,1
sumedh,14902696,1
sumo89,15601729,1
sumodm,15148885,1
sungam,13484372,1
sunseb,15321015,1
suresk,14718089,1
susi22,13537052,1
susi22,14039135,1
suyash,14489964,1
suyash,15066729,1
suyash,13862284,1
suyash,13593272,1
suyash,14486657,1
suyash,14142120,1
swalsh,13309025,1
swalsh,15739744,1
swalsh,13629593,1
swalsh,13392885,1
swalsh,14256300,1
swalsh,13404758,1
swalsh,14178091,1
swalsh,13382963,1
swalsh,13372985,1
swalsh,15187874,1
swalsh,13392620,1
swalsh,14245354,1
swalta,13406638,1
swaraj,15384262,1
swe445,15398550,1
sweetp,15291961,1
swfsql,15332819,1
swiley,14087002,1
swiley,14386394,1
swiley,14002386,1
swiley,15200221,1
swiley,15751344,1
swills,14892980,1
swozey,13500346,1
sxates,14023223,1
sxates,14223020,1
sxates,13786220,1
sxates,15719262,1
sxates,13309025,1
sxates,14772926,1
synrst,13816627,1
syrrim,15021427,1
syrrim,13810764,1
syrrim,13837850,1
syshum,14973424,1
syshum,14536410,1
syswsi,13682022,1
t1mmen,15601729,1
t1mmen,15384262,1
ta2987,13718752,1
ta4567,13909365,1
tabeth,13591561,1
tabeth,13941923,1
tabeth,14497295,1
tabeth,13966390,1
tabeth,15230871,1
tabeth,15408800,1
tabeth,14075720,1
tabeth,13511348,1
tabeth,13886105,1
tabeth,15752022,1
tabeth,13382263,1
tabeth,13531707,1
tabeth,13507993,1
tabeth,13644959,1
tabeth,13489156,1
tabeth,13582933,1
tabeth,15723772,1
tabeth,15451060,1
tabeth,14094083,1
tabeth,13958366,1
tabtab,14892980,1
tabtab,15657887,1
tadruj,13792309,1
taeric,14075720,1
taeric,14788354,1
taeric,14301739,1
taeric,15089476,1
taeric,13541679,1
taheca,15148885,1
tai_hn,15651510,1
talles,13326535,1
talles,14002821,1
talove,14688684,1
tamcap,15384262,1
tammer,15367531,1
tammer,15473777,1
tamrix,15395946,1
tandav,14848786,1
taneem,14909786,1
tangue,14979642,1
tangue,14529376,1
tangue,14836653,1
tangue,14452923,1
tangus,15704730,1
tangus,15246348,1
tapoxi,15037960,1
taprun,13840282,1
taprun,15461439,1
tarcon,15230871,1
tarr11,14170041,1
tarr11,14993216,1
tarr11,15050841,1
tarr11,14256300,1
tarr11,14552615,1
tarr11,13831277,1
tarunm,13785564,1
tasuki,14688684,1
tasuki,15500836,1
tau255,15133919,1
tau255,15611122,1
taysic,14578380,1
taysic,14039135,1
taytus,15384262,1
taytus,15257541,1
taytus,14673777,1
taytus,13356318,1
taytus,15534034,1
tbfaux,15384262,1
tbking,15338382,1
tbrake,14606812,1
tbrock,13471543,1
tbrock,14060846,1
tbrock,13629344,1
tbrock,13520891,1
tbrock,13369510,1
tbrock,15050841,1
tbrock,14533116,1
tcbawo,14531578,1
tcbawo,14949978,1
tcbawo,14772926,1
tcbawo,14568468,1
tcfunk,15230871,1
tcfunk,13329525,1
tcfunk,14031619,1
tcoppi,13726886,1
tcoppi,13774006,1
tcrews,14156954,1
tdalaa,14166966,1
tdalaa,13500346,1
tdburn,14993216,1
tdelet,14087381,1
tdelet,14073223,1
tdowns,14023198,1
tdy721,13790871,1
techHX,13541679,1
techer,15559428,1
techpd,15384262,1
techpd,15601729,1
tedd4u,13644959,1
tedd4u,15345483,1
teddyh,14178091,1
teddyh,13400350,1
teddyh,14560042,1
teddyh,13406119,1
teddyh,13312629,1
teddyh,14360549,1
teddyh,14332006,1
teddyh,14046446,1
teddyh,13924546,1
teddyh,14702676,1
teddyh,14338411,1
teddyh,15800676,1
teddyh,13400350,1
tedivm,14002821,1
tehabe,13426494,1
tehabe,13529213,1
tehabe,14448404,1
tehabe,13950002,1
tehabe,14892980,1
tehabe,13981184,1
tehabe,13372985,1
tehabe,14087381,1
tehabe,13489100,1
tehabe,13910925,1
teirce,15543371,1
tejasd,13579226,1
tejasv,14731181,1
tejasv,13541679,1
tekacs,15800676,1
tekni5,15274339,1
tekni5,14028842,1
tellor,14002821,1
temuze,14418877,1
temuze,13301832,1
temuze,14023198,1
temuze,13541679,1
termie,14223020,1
tesnic,15446295,1
th0br0,15824597,1
th0ma5,14939255,1
thadjo,13755673,1
thamer,13464496,1
thayne,14002821,1
theamk,14338212,1
theden,15694118,1
theden,14409269,1
themgt,14044517,1
themgt,13999378,1
themgt,13437905,1
themgt,13726886,1
thesis,14023198,1
thex10,14952787,1
thex10,14952787,1
thidr0,14754772,1
thijsb,15824597,1
thirru,15148885,1
thirru,15384262,1
thirru,15824597,1
thirru,15601729,1
thogg4,15813107,1
thrden,15857833,1
thrden,15502142,1
thresh,15444607,1
thrill,15601729,1
throw7,13394900,1
throw7,13635230,1
throw7,14661285,1
throw7,13390511,1
thuruv,14266423,1
tiatia,13909365,1
tiatia,14338212,1
tiatia,14403911,1
tibaba,14002821,1
tibbon,13421298,1
tibbon,13426494,1
tibbon,13797042,1
tibbon,15752022,1
tibbon,13514802,1
tibbon,14366825,1
tim333,14152688,1
tim333,15500836,1
tim333,15257541,1
tim333,15087831,1
tim333,14355051,1
tim333,15310664,1
tim333,14223020,1
tim333,15203446,1
tim333,13960183,1
tim333,15800676,1
tim333,13792309,1
timlod,14269590,1
timmyb,15384262,1
timols,14023198,1
timols,14238005,1
timtas,15741565,1
timtas,15553205,1
tinbad,13500346,1
tiplus,14002821,1
titzer,15611122,1
titzer,15409376,1
titzer,14699397,1
titzer,14892980,1
titzer,15178615,1
titzer,15500836,1
titzer,15502074,1
titzer,14733829,1
titzer,15789108,1
tjalfi,14477851,1
tjalfi,14229412,1
tjohns,13918465,1
tjr225,15368353,1
tke248,14094083,1
tlocke,14002821,1
tlogan,13747414,1
tlogan,13507993,1
tlogan,15886333,1
tlogan,14968626,1
tlogan,13950002,1
tlogan,14313797,1
tlogan,15031922,1
tlogan,15611122,1
tmcpro,14600873,1
tmkbry,15467854,1
tmnvix,15862278,1
tmpz22,15694430,1
tmsldd,13650818,1
tmsldd,14990137,1
tmsldd,14178091,1
tmsldd,14560042,1
tmsldd,14498724,1
tmsldd,14400058,1
tmsldd,13837781,1
tmsldd,14350293,1
tmsldd,13921433,1
tmsldd,13860890,1
tnt128,14639908,1
tnt128,14463260,1
tnt128,15203446,1
to_bpr,15196309,1
toast0,14301739,1
toast0,14560042,1
toast0,15037960,1
toast0,14993216,1
toddan,15723772,1
tolger,15694926,1
tolger,15756062,1
tolger,15723772,1
tolien,15800676,1
tom-_-,14952787,1
tom-jh,13635230,1
tomast,15384262,1
tombot,14497295,1
tomcam,13870199,1
tomcam,13312629,1
tomcam,13696004,1
tomcam,13682949,1
tomcam,14703661,1
tomcam,14013996,1
tomcam,15719262,1
tomcam,14673777,1
tomcam,14226889,1
tomdre,15695326,1
tomkin,13856443,1
tomkin,13642662,1
tomlor,15145226,1
tomovo,14226889,1
tomrod,13904881,1
tomrod,13816627,1
tomrod,15461439,1
tomrod,14578380,1
tomrod,14997941,1
tomrod,13317902,1
tomrod,14776357,1
tomrod,14166966,1
tomxor,14486657,1
tomxor,13683110,1
tomxor,14505073,1
tomxor,14002821,1
tomxor,15116719,1
tomxor,15624677,1
tomxor,14919845,1
tonyhb,15491553,1
tonyhb,15092707,1
toomim,14516538,1
tootie,15714318,1
tootie,14381264,1
tootie,13909365,1
tootie,14103091,1
tootie,15339983,1
tootie,15243202,1
top256,15584456,1
topaxi,14002821,1
toptal,14968626,1
tormeh,13842130,1
tormeh,14403911,1
totony,15031922,1
totony,14483409,1
totony,15089916,1
toypaj,13752376,1
tp3z4u,14644539,1
tp3z4u,14674460,1
tplick,14718089,1
tpryme,15601729,1
tremon,15741565,1
tremon,13810764,1
trento,13785277,1
tres-m,15148885,1
tres-m,15148885,1
trevos,14643712,1
trevyn,15908812,1
trevyn,14518542,1
trevyn,15357584,1
trevyn,14783279,1
trevyn,14159085,1
trevyn,13909365,1
trhway,13484372,1
trhway,15820161,1
trhway,15087831,1
trhway,15357584,1
trhway,15867918,1
trhway,15502142,1
trhway,15741565,1
trhway,15230871,1
tribby,14009963,1
tribby,15318440,1
trimal,13785564,1
trimbo,14486657,1
trimbo,14633915,1
trizic,13309025,1
trizic,14394465,1
trizic,15298833,1
troika,14356409,1
troika,13541679,1
trymas,14836653,1
trzeci,15500220,1
tscs37,15273228,1
tsimek,15824597,1
tsimek,15601729,1
tsimek,15384262,1
tsimek,15384262,1
ttflee,15685180,1
ttflee,15442676,1
tu7001,13478514,1
tu7001,13406638,1
tudorw,14477851,1
tudorw,15763013,1
tudorw,13656192,1
tudorw,14807779,1
tudorw,15381886,1
tutuca,15631565,1
tutuca,14002821,1
tuxguy,15447706,1
tuxman,15824597,1
tveita,14947361,1
tvural,13489156,1
tvural,14483409,1
tw1010,15203446,1
tw1010,15763013,1
tw1010,15407761,1
tw1010,15302707,1
tw1010,15201152,1
tw1010,15187874,1
tw1010,15667778,1
tweakz,13977982,1
twiddo,15253781,1
twiddo,15278883,1
twsted,13369510,1
twsted,15291961,1
twsted,13867590,1
twsted,14384187,1
twsted,15368104,1
twsted,14901051,1
twsted,14291412,1
twsted,15675582,1
tyingq,14990137,1
tyingq,14002386,1
tyingq,14347211,1
tyingq,14257744,1
tyingq,13729525,1
tyingq,14703661,1
tyingq,14068280,1
tyingq,13792309,1
tyingq,13579544,1
tyingq,13533661,1
tyingq,13955981,1
tyingq,13354329,1
tyingq,13404758,1
tyingq,15008636,1
tyingq,14468471,1
tyingq,13759706,1
tyingq,15723772,1
tyingq,14471931,1
tyingq,14662373,1
tyingq,14674460,1
tyingq,14447393,1
tyingq,14526156,1
tyingq,14537506,1
tyingq,14087381,1
tyingq,14986324,1
tyingq,14338212,1
tyingq,15718686,1
tyingq,14002821,1
tyingq,13571847,1
tyingq,14350293,1
tyingq,13817969,1
tyingq,14418877,1
tyingq,13576236,1
tyingq,14630183,1
tyingq,14489964,1
tyingq,14108797,1
tyingq,13682949,1
tylery,13840282,1
tyoung,15384262,1
tyrrvk,14754772,1
tyrust,13394900,1
tzaman,13755673,1
uaydin,14688684,1
ufmace,13999378,1
ufmace,13399974,1
ufmace,14362975,1
ufmace,13797042,1
ufmace,14330547,1
ugh123,15657887,1
ukyrgf,15049171,1
ulkesh,15309393,1
unabst,15751344,1
unabst,13994203,1
unabst,14417758,1
unabst,14892980,1
unabst,13810764,1
unabst,14462785,1
uncamy,13301832,1
uneven,15644680,1
unit91,15009759,1
unit91,13886105,1
unit91,13940412,1
unlmtd,14043631,1
unlmtd,13921433,1
unlmtd,14048812,1
unlmtd,13909365,1
unlmtd,14023223,1
unohoo,15339983,1
unwind,13520891,1
unwind,13966241,1
uptown,14048812,1
uptown,13375543,1
uptown,14606812,1
uptown,15602538,1
uremog,15651510,1
us7892,15857833,1
usaphp,14360549,1
usaphp,14729400,1
usrusr,14962634,1
usrusr,15857833,1
ussser,13732288,1
utnick,15367531,1
utnick,13696004,1
uuilly,15148885,1
uuilly,15384262,1
uvatbc,15089476,1
uvince,13601451,1
v3ss0n,14308189,1
v3ss0n,13421608,1
v3ss0n,14308189,1
v3ss0n,13421927,1
v_elem,14308189,1
vabmit,15384262,1
vabmit,14238005,1
vacord,15451442,1
valine,13785564,1
valine,15800676,1
valine,13439828,1
valine,13755673,1
valine,15762451,1
valine,13743908,1
valine,14699397,1
valine,13804522,1
vansan,14688684,1
varenc,13593272,1
vasira,13881535,1
vasira,13896065,1
vatsal,13682949,1
vblord,14486657,1
vecter,14023198,1
vecter,14477851,1
vedses,15601729,1
vela4a,15384262,1
verelo,13755673,1
vernie,15694926,1
verops,14688684,1
verroq,13837781,1
verroq,14763111,1
vflagr,13688595,1
vfulco,15651058,1
vga805,13653669,1
vhost-,13537052,1
vhost-,13981184,1
vijayr,13603575,1
vikeri,15148885,1
vikeri,14257744,1
vilius,15460851,1
vinnes,14002821,1
vippat,15521743,1
vira28,15222240,1
vita17,15543371,1
vitomd,14539770,1
vitomd,14942902,1
vitomd,14486657,1
vivekd,14357881,1
vivekd,13660086,1
vivekd,14291412,1
vivekd,15200955,1
vivekd,13507993,1
vivekd,13746830,1
vizzah,15168394,1
vkandy,15601729,1
vkanko,15237896,1
vkreso,14422785,1
vlehto,15763013,1
vlozko,15148885,1
vmarsy,15544378,1
vmarsy,13721452,1
vmasto,14411126,1
vmasto,14223020,1
vmasto,14109158,1
vmasto,14101233,1
volent,14694283,1
vondur,14899155,1
vondur,13747414,1
vonnik,15786802,1
vonnik,13593814,1
vonnik,15421704,1
vonnik,14073223,1
vonnik,13500425,1
vonnik,15131370,1
vonnik,13532992,1
vonnik,13508038,1
vostok,14332006,1
vostok,13529792,1
voycey,13361019,1
voycey,13800320,1
vram22,13597949,1
vram22,13406638,1
vram22,14060846,1
vram22,15400037,1
vram22,14942902,1
vrikis,15478078,1
vrinek,15824597,1
vslira,13867590,1
vslira,14497295,1
vtange,13999378,1
vtange,14223020,1
vuldin,13759706,1
vuyani,14902696,1
vuyani,15611122,1
vvoyer,14101233,1
vvoyer,13660086,1
vvoyer,14101233,1
wafelj,15601729,1
wafelj,15148885,1
wahern,15701238,1
waivej,13392620,1
waivek,15500220,1
waivek,14708350,1
wallzz,13590123,1
wamatt,14246249,1
wand3r,14437921,1
wand3r,14357881,1
wand3r,15651510,1
wand3r,14330547,1
wanghq,14766889,1
warent,13682022,1
warent,14662107,1
warent,14996715,1
watwut,14673777,1
watwut,13849430,1
watwut,15553205,1
watwut,15723772,1
watwut,14560042,1
watwut,15782014,1
watwut,13856443,1
watwut,13816627,1
watwut,14476421,1
wazoox,13886885,1
wazoox,15345455,1
wazoox,15502074,1
wazoox,13660086,1
wd5gnr,14002821,1
wdages,15824597,1
weavie,13406638,1
web007,14750627,1
web007,15050841,1
weisen,13541679,1
weitzj,14002386,1
welder,13977982,1
welder,14868033,1
welder,15453974,1
wenham,15079619,1
wepple,14930895,1
werber,13585104,1
wffurr,15230871,1
why-el,13400350,1
whyage,15601729,1
widdma,14009963,1
wideem,14599668,1
wil421,15786703,1
willbw,13862284,1
willyk,13421608,1
willyt,15800676,1
willyt,13798130,1
wincen,14578380,1
wiredd,14688684,1
witten,15256603,1
wiz21c,15905048,1
wiz21c,15480334,1
wiz21c,15611122,1
wiz21c,15324954,1
wiz21c,13798130,1
wiz21c,13551610,1
wiz21c,15451442,1
wiz21c,13941923,1
wiz21c,15230871,1
wkirby,14308754,1
wkirby,15368353,1
wldata,15384262,1
wldata,15601729,1
wmnwmn,14338411,1
wmoser,14639908,1
wnoise,15826445,1
wonko1,13330611,1
wooshy,13716511,1
wooshy,13896065,1
woranl,15368353,1
wowsig,14477851,1
wport_,14238005,1
wport_,14238005,1
wrasee,13741746,1
wreath,15147660,1
wrsh07,13375543,1
wscott,14630183,1
wsinks,14497295,1
wskish,15858197,1
wsxcde,15695326,1
wx2018,15824597,1
wx2018,15824597,1
wx2018,15148885,1
wx2018,15824597,1
wx2018,15148885,1
wx2018,15148885,1
wx2018,14688684,1
wyager,14664417,1
wyager,14998429,1
wyager,14471931,1
wyager,14643712,1
wyager,14338212,1
wyager,14109158,1
wyager,15147660,1
wyager,13489156,1
wyager,14990137,1
wyatte,15294171,1
wyclif,13400350,1
wyclif,15694430,1
wyclif,15685180,1
wyclif,14952787,1
wyclif,13682022,1
x110dc,13541679,1
xHopen,15902054,1
xaduha,14923362,1
xaduha,14156954,1
xaedes,15869800,1
xaedes,14477851,1
xaldir,15904265,1
xamuel,13642662,1
xapata,13644959,1
xapata,15651058,1
xapata,14034426,1
xarien,13410510,1
xaybey,15821575,1
xedrac,13338592,1
xexers,13629593,1
xexers,15131525,1
xexers,13481218,1
xfiler,15148885,1
xfiler,13301832,1
xiaoma,14437921,1
xiaoma,13356318,1
xiaoma,14462384,1
xiaoma,13541162,1
xiaoma,13529792,1
xienze,14465243,1
ximeng,14718089,1
xivusr,14320392,1
xixi77,14269708,1
xmatos,14297289,1
xmatos,15642116,1
xmatos,14350293,1
xmodem,13372985,1
xname2,14952787,1
xname2,14386394,1
xname2,15021427,1
xname2,14711621,1
xname2,14711621,1
xname2,13858597,1
xrange,14473377,1
xroche,13973391,1
xroche,14301739,1
xroche,13641301,1
xtreme,13529792,1
xupybd,14346652,1
xupybd,13973391,1
xupybd,14848786,1
xupybd,15916121,1
xupybd,14435219,1
xupybd,15655548,1
xupybd,15234207,1
xupybd,13853150,1
xvilka,14574444,1
xxcode,13977982,1
xxgreg,14223020,1
xyclos,14046446,1
xyclos,15714318,1
xyzzy4,13786220,1
xyzzy4,13576236,1
xyzzy4,14059727,1
xyzzy4,13591561,1
xyzzy4,14599668,1
xyzzy4,13647190,1
y1426i,14287235,1
yaacov,14966002,1
yablak,14909786,1
yakaas,13816627,1
yakult,14702676,1
yakult,13423629,1
yakult,14152688,1
yardie,13312629,1
yardie,15477286,1
yardie,15478078,1
yarper,13392620,1
yarper,13785277,1
yaseer,15776033,1
yatsyk,15602538,1
yclept,13718752,1
yebyen,15160149,1
yen223,13649523,1
yhosun,15384262,1
yhosun,15148885,1
yilmel,15601729,1
yjgyhj,14330547,1
yjlim5,14731181,1
yjlim5,13537052,1
yladiz,14182262,1
yladiz,14533116,1
yladiz,15230871,1
yladiz,14257744,1
ylaine,14688684,1
ylaine,14238005,1
ymerej,13955981,1
yoandy,14050049,1
yonasb,14688684,1
yonasb,15148885,1
yonasb,13301832,1
yonasb,14023198,1
yonasb,14238005,1
yorwba,15451442,1
yosito,15741565,1
yosito,14947361,1
yosito,15384262,1
yosito,14772926,1
yosito,15857833,1
yosito,15611122,1
youmin,13541679,1
youmin,14023198,1
youmin,14238005,1
youmin,13301832,1
ysavir,14435219,1
ytjohn,13421927,1
ytjohn,15302707,1
yuhong,15050841,1
yuhong,14568468,1
yuhong,15169188,1
yuhong,13682022,1
yuhong,15268726,1
yuhong,15160149,1
yuhong,15062225,1
yuhong,15720923,1
yuhong,13733481,1
yuhong,15771168,1
yuhong,15046601,1
yuhong,14947361,1
yuhong,14733829,1
yuhong,14031619,1
yuhong,15131370,1
yuhong,14859740,1
yuhong,15291961,1
yuhong,14394465,1
yuhong,14246249,1
yuhong,15481819,1
yuhong,13713480,1
yuliyp,14139186,1
yunesj,14011793,1
yunong,15601729,1
yvandb,13301832,1
yvsong,15466599,1
yvsong,15714318,1
yyyyip,15228712,1
z3ugma,13375337,1
zaatar,15148885,1
zaatar,14238005,1
zabana,14708350,1
zabana,14477851,1
zabana,15719262,1
zaccus,14976028,1
zachng,14708350,1
zagdul,14816008,1
zanedb,15477286,1
zaroth,13392620,1
zaroth,15178615,1
zaroth,15230871,1
zaroth,15448996,1
zaroth,15538666,1
zaroth,15441537,1
zatkin,14386394,1
zatkin,14718089,1
zdware,14039135,1
zecken,15066729,1
zecken,15473777,1
zelias,13747414,1
zellyn,14087002,1
zellyn,15142853,1
zellyn,15820161,1
zengid,14108797,1
zengid,14779881,1
zengid,13785277,1
zengid,15584456,1
zengid,15316175,1
zengid,15754287,1
zengid,14362975,1
zengid,14068280,1
zenonu,14002821,1
zeroer,13489156,1
zhuzhu,15584456,1
zhuzhu,15147660,1
zhuzhu,14529376,1
ziglef,14435219,1
zilian,13939645,1
ziszis,13512063,1
ziszis,13860890,1
ziszis,14447393,1
zmitri,13392620,1
zmmmmm,15169188,1
zmmmmm,14246249,1
zodPod,15281364,1
zodPod,13783307,1
zokier,15460851,1
zokier,15747650,1
zokier,13601543,1
zokier,14931004,1
zokier,13600427,1
zokier,14497295,1
zokier,15492248,1
zorked,14661285,1
zornme,14023198,1
zserge,14049868,1
zulrah,14002821,1
zulrah,15543371,1
zunzun,13816627,1
zwentz,15601729,1
zwetan,15168394,1
zwetan,14859740,1
zxia31,15342486,1
zxia31,15316175,1
zymhan,13447340,1
zymhan,13785564,1
zymhan,15751344,1
zymhan,15483231,1
zymhan,15559428,1
zymhan,13786220,1
zyordz,14237266,1
zyxzkz,13450143,1
zyxzkz,13459740,1
zyztem,14326439,1
zyztem,13607359,1
zzzeek,15008636,1
01walid,14087381,1
0natcer,13423629,1
0x10101,14997799,1
0xADADA,14621347,1
0xADADA,14621347,1
0xBA5ED,14952787,1
0xfaded,14023198,1
0xfaded,15148885,1
0xfaded,14238005,1
0xmohit,14178397,1
1001101,13844389,1
1001101,13858656,1
1001101,15155833,1
1001101,15089476,1
1001101,15460851,1
120bits,13653819,1
120bits,15704730,1
1337biz,13673962,1
1337biz,14892980,1
16bytes,13539552,1
1S9C8G4,14477851,1
20years,13541162,1
20years,13601451,1
20years,14568468,1
20years,13591561,1
23david,14417758,1
256cats,13326535,1
256cats,15694118,1
27hours,13830587,1
3chelon,13478514,1
3chelon,13816627,1
3legcat,13876514,1
3minus1,14702676,1
3stripe,14483409,1
40acres,13918465,1
40acres,13597949,1
40acres,15749150,1
40acres,15421704,1
40acres,13682022,1
40acres,13800320,1
40acres,14139186,1
40acres,14136081,1
40acres,13584097,1
40acres,13696004,1
40acres,13810015,1
40acres,15909395,1
4684499,14620608,1
4684499,15012883,1
4684499,15567356,1
500and4,13541679,1
6841iam,14320392,1
8draco8,13301832,1
8draco8,15237896,1
ADASENS,13301832,1
ADASENS,13541679,1
AaronMT,15066729,1
AaronMT,14848786,1
Accacin,15432720,1
Accacin,15230871,1
Accacin,15200221,1
Accacin,15821575,1
AceyMan,15193892,1
AceyMan,13658615,1
AceyMan,15360362,1
Adamola,13532992,1
Adracus,13361019,1
Ajedi32,15257541,1
Ajedi32,15400037,1
Ajedi32,13941011,1
Ajedi32,15644680,1
Ajedi32,15567356,1
Ajedi32,13644959,1
Ajedi32,14968626,1
Alir3z4,14149570,1
AmberAg,13301832,1
AmberAg,13301832,1
Ambroos,14087381,1
Anand_S,14477851,1
Animats,13755673,1
Animats,14090419,1
Animats,14403036,1
Animats,14417758,1
Animats,13748302,1
Animats,15919115,1
Animats,15072558,1
Animats,14245354,1
Animats,13940014,1
Animats,14108797,1
Animats,14564182,1
Animats,13792309,1
Animats,14226775,1
Animats,13890618,1
Animats,13591561,1
Animats,14483409,1
Animats,14859740,1
Animats,15291961,1
Animats,13309610,1
Animats,15037960,1
Animats,14280625,1
Animats,15304242,1
Animats,14796381,1
Animats,15617615,1
Animats,14518542,1
Animats,13658615,1
Animats,14605342,1
Animats,14044517,1
Animats,13755673,1
Animats,13810015,1
Animats,13755673,1
Animats,15203446,1
Animats,15332819,1
Animats,14266423,1
Animats,13439828,1
Animats,15611122,1
Animats,13860890,1
Animats,13576236,1
Animats,13547089,1
Animats,13426896,1
Animats,15421704,1
Animats,15232147,1
Animats,15058351,1
Animats,15863182,1
Animats,13910925,1
Animats,13718586,1
Animats,15345455,1
Animats,13950002,1
Animats,15432720,1
Animats,14355051,1
Animats,15704730,1
Animats,14068280,1
Animats,15298833,1
Animats,14702676,1
Animats,14338411,1
Animats,15559428,1
Animats,14002821,1
Animats,15521743,1
Animats,15393270,1
Animats,14699397,1
Animats,14384187,1
Animats,14170575,1
Animats,15624677,1
Animats,15862278,1
Animats,15806500,1
Animats,13941011,1
Animats,14731181,1
Animats,14645452,1
Animats,15902054,1
Animats,14986324,1
Animats,15131370,1
Animats,14223020,1
Animats,13478514,1
Animats,13414570,1
Animats,15041986,1
Animats,14599668,1
Animats,15584456,1
Animats,14338212,1
Animats,14248827,1
Animats,14152688,1
Animats,15789108,1
Animats,14600873,1
Animats,14892980,1
Animats,14304088,1
Animats,14213220,1
Animats,13656192,1
Animats,13319904,1
Animats,15160149,1
Animats,13573702,1
Animats,14664417,1
Animats,13755673,1
Animats,14632017,1
Animats,15521743,1
Animats,13507993,1
Animats,14155393,1
Animats,15442636,1
Animats,14939976,1
Animats,13729525,1
Animats,14486657,1
Animats,14998081,1
Animats,13940412,1
Animats,13392885,1
Animats,15719262,1
Animats,15456833,1
Animats,14338328,1
Animats,14313797,1
Animats,15145176,1
Animats,13437905,1
Animats,14034426,1
Animats,14939255,1
Animats,15543371,1
Animats,14394150,1
Animats,13857887,1
Animats,14393991,1
Animats,13924546,1
Annatar,15754988,1
Annatar,14959288,1
